MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1773030660,           2026-03-09 04:31:00,           2026-03-08 23:31:00,      3.480000,     18.344000,          8.938000,                    97.251283,      0.961000
                1773031260,           2026-03-09 04:41:00,           2026-03-08 23:41:00,      3.480000,     18.328000,          8.868000,                    96.458084,      0.961000
                1773031860,           2026-03-09 04:51:00,           2026-03-08 23:51:00,      3.480000,     18.269000,          8.840000,                    96.037558,      0.961000
                1773032460,           2026-03-09 05:01:00,           2026-03-09 00:01:00,      3.480000,     18.260000,          8.789000,                    95.465910,      0.961000
                1773033060,           2026-03-09 05:11:00,           2026-03-09 00:11:00,      3.490000,     18.260000,          8.753000,                    95.074879,      0.960000
                1773033660,           2026-03-09 05:21:00,           2026-03-09 00:21:00,      3.480000,     18.235000,          8.722000,                    94.689685,      0.961000
                1773034260,           2026-03-09 05:31:00,           2026-03-09 00:31:00,      3.490000,     18.227000,          8.661000,                    94.012042,      0.960000
                1773034860,           2026-03-09 05:41:00,           2026-03-09 00:41:00,      3.490000,     18.201000,          8.620000,                    93.517187,      0.960000
                1773035460,           2026-03-09 05:51:00,           2026-03-09 00:51:00,      3.490000,     18.176000,          8.584000,                    93.078935,      0.960000
                1773036060,           2026-03-09 06:01:00,           2026-03-09 01:01:00,      3.490000,     18.159000,          8.540000,                    92.569567,      0.960000
                1773036660,           2026-03-09 06:11:00,           2026-03-09 01:11:00,      3.490000,     18.151000,          8.513000,                    92.261766,      0.960000
